video_id,class,kinetics_start,kinetics_end,repetition_start,repetition_end,count
klK3O3qoS3I,headbanging,49,59,49.000000,59.000000,11
lAJcXj1wpNI,headbanging,2,12,2.153846,12.000000,16
lsJg0Ds88Hk,headbanging,23,33,23.000000,32.042376,22
nIz7U_kZWOA,headbanging,29,39,29.000000,32.480000,4
nPTCB6sXCxQ,headbanging,0,10,0.000000,1.920000,3
nPTCB6sXCxQ,headbanging,0,10,8.120000,10.000000,4
naohbb0Rlm0,headbanging,0,10,0.566667,8.366667,10
neCyVA3ITZM,headbanging,14,24,14.000000,24.000000,27
nmHgo1GIUbI,headbanging,3,13,4.541667,12.541667,13
ntLwqPKy2EQ,headbanging,4,14,4.000000,6.866667,5
ntLwqPKy2EQ,headbanging,4,14,10.866667,14.000000,7
n-P3xpxWil8,headbanging,0,10,9.233334,10.000000,3
pF0B1ssqs1o,headbanging,3,13,7.120000,13.000000,13
q-8_Wjo2fwg,headbanging,7,17,7.000000,16.944971,9
rwpZ4imE1J0,headbanging,1,11,1.000000,2.234568,2
r0nPWF7k-kg,headbanging,17,27,17.000000,18.954545,2
taNUSwI_rDc,headbanging,2,12,3.568235,11.976643,20
txC3B_-h6Bw,headbanging,0,10,0.000000,1.133333,3
ukh9vVwqDpc,headbanging,3,13,3.000000,12.969133,12
uqKeoWhmPdU,headbanging,0,10,0.000000,3.084799,6
vKLlepK0GeI,headbanging,1,11,4.450127,6.596872,6
vKLlepK0GeI,headbanging,1,11,2.035038,3.070076,2
vQtrKUtlbHw,headbanging,51,61,59.466667,61.000000,2
0Lj1Ima5va0,headbanging,0,10,0.000000,9.976643,14
0vc-gxppal4,headbanging,128,138,131.600000,133.533333,4
1a6q28yVcBo,headbanging,40,50,40.000000,50.000000,36
2Bd__aYa2m8,headbanging,8,18,8.000000,10.035369,4
2a0NuIbw3nM,headbanging,26,36,26.000000,28.466667,3
2a0NuIbw3nM,headbanging,26,36,30.200000,33.933333,4
37cQ8SR9jTI,headbanging,20,30,20.000000,22.402402,4
37cQ8SR9jTI,headbanging,20,30,23.837171,27.874541,7
4o0ZXSiaLlA,headbanging,0,10,1.087806,9.994221,19
6bJEdKCWeuc,headbanging,27,37,27.000000,30.723624,5
6bJEdKCWeuc,headbanging,27,37,31.895876,36.998621,8
7Eo8Rl95Q_M,headbanging,28,38,28.000000,30.961295,11
7Eo8Rl95Q_M,headbanging,28,38,33.755756,37.968302,15
741PJo9ZwuQ,headbanging,232,242,232.000000,234.569236,2
8lHnOefR8hY,headbanging,52,62,52.000000,62.000000,14
9nfkA4w0K1Y,headbanging,0,10,6.733333,10.000000,4
9-KBHqnXvzQ,headbanging,18,28,18.000000,23.680000,9
-CboZUYHino,headbanging,10,20,15.366667,20.000000,6
-x78DitkbpU,headbanging,23,33,23.000000,33.000000,33
_2VLh6v-thM,headbanging,2,12,2.000000,3.000000,2
_2VLh6v-thM,headbanging,2,12,4.400000,6.000000,5
_2VLh6v-thM,headbanging,2,12,9.300000,12.000000,7
BMRScue-2zE,hula hooping,8,18,8.000000,18.000000,20
B4paN6uV50s,hula hooping,1,11,1.000000,7.773440,14
DQp0rsUwKqo,hula hooping,5,15,6.301301,12.073740,12
Dhk4t6Vu-L8,hula hooping,17,27,17.000000,27.000000,14
EXbQGUbN24c,hula hooping,7,17,7.000000,11.208333,8
Eg6GFuVhKyQ,hula hooping,26,36,34.958333,35.958333,2
Fqp9rohCSFc,hula hooping,27,37,32.280000,34.600000,4
FywWdyd-HGk,hula hooping,3,13,10.374041,12.976643,4
F3VITvYzXSA,hula hooping,0,10,0.000000,1.034483,2
F3VITvYzXSA,hula hooping,0,10,2.827586,6.517241,6
Gv02TscM8cY,hula hooping,3,13,6.136470,12.976643,12
H2LQi2zeunI,hula hooping,10,20,10.000000,14.300000,9
I4wSMzmzMYI,hula hooping,18,28,18.000000,24.466667,11
KCAE_7IYHEQ,hula hooping,0,10,3.666667,5.933333,3
KCAE_7IYHEQ,hula hooping,0,10,8.233333,10.000000,3
KSGqGMWbEcU,hula hooping,3,13,3.000000,13.000000,22
MRE11RAqMvU,hula hooping,17,27,22.271939,26.976643,7
M6tGGKuUPxk,hula hooping,27,37,32.700000,34.300000,3
NaJtrO5Y9gM,hula hooping,12,22,12.000000,15.800000,7
OvQshr5CYPM,hula hooping,141,151,141.000000,143.766667,2
O0f7jC20fko,hula hooping,19,29,25.200000,27.400000,4
P3f2f86UEfQ,hula hooping,0,10,0.000000,1.600000,3
QAb2ef3YBOE,hula hooping,9,19,9.000000,19.000000,15
Qf_5SQY9gHU,hula hooping,3,13,3.000000,13.000000,19
QwXIASOefuQ,hula hooping,7,17,7.000000,17.000000,17
RqFtzajKR2k,hula hooping,2,12,2.000000,12.000000,19
SH5N1-JxvUA,hula hooping,0,10,0.000000,10.000000,24
TKX0mPBWio8,hula hooping,60,70,60.000000,60.934267,2
UUiYOxNs7RA,hula hooping,3,13,12.033333,13.000000,2
UbTEppjPHyo,hula hooping,1,11,1.000000,10.400000,17
WYB2WuFMGLk,hula hooping,15,25,15.000000,17.120000,4
XBc6W1sSF8M,hula hooping,176,186,183.033333,186.000000,7
XvZz7n6VfTk,hula hooping,5,15,10.705706,12.323991,2
YdqCRltlzgQ,hula hooping,7,17,7.000000,11.300000,5
YdqCRltlzgQ,hula hooping,7,17,14.733333,17.000000,3
aBgLSpfLrXE,hula hooping,47,57,55.233333,57.000000,3
ajlhLS5eDDk,hula hooping,70,80,70.000000,74.551781,5
bjPVjmpM7mQ,hula hooping,3,13,3.000000,13.000000,14
c_nUlvI6bNY,hula hooping,89,99,89.000000,99.000000,19
eJGPOq-hMKw,hula hooping,4,14,10.700000,14.000000,9
eocsdyt7118,hula hooping,3,13,3.000000,12.975375,17
fmwQ7apPwe8,hula hooping,29,39,33.366667,39.000000,10
gOX7B9VBw4Q,hula hooping,3,13,3.000000,12.976643,17
hyKIWHErz3g,hula hooping,298,308,302.371038,307.943277,11
iI04WTYOV2A,hula hooping,2,12,2.000000,11.275943,13
iQmBktzJUTE,hula hooping,40,50,40.000000,49.966667,20
j8dFgXGYvKo,hula hooping,27,37,27.000000,32.600000,10
j8dFgXGYvKo,hula hooping,27,37,34.066667,37.000000,5
lI9qmWKQpr0,hula hooping,6,16,6.000000,15.976643,19
luc0jL7uJn8,hula hooping,22,32,22.000000,31.976643,11
mZnTNO_rf60,hula hooping,0,10,0.000000,10.000000,17
miGJEiGK5-0,hula hooping,33,43,33.000000,43.000000,16
mnQePVXOK40,hula hooping,25,35,30.766667,34.000000,7
ngMt90qN9ew,hula hooping,18,28,18.000000,28.000000,23
nuFfSzwgLY0,hula hooping,0,10,0.000000,1.633333,3
ojSpFfM_MRM,hula hooping,1,11,1.000000,10.976643,19
pC2C-7yPCzg,hula hooping,21,31,21.000000,31.000000,6
pY5gr_I9WjI,hula hooping,2,12,2.000000,11.976643,14
rUzAvc1UjRA,hula hooping,14,24,14.000000,24.000000,19
sNUnBrTp738,hula hooping,34,44,35.000000,40.173913,8
sZQru-oP1e8,hula hooping,23,33,23.000000,27.701754,8
s9bzP74IYvQ,hula hooping,10,20,10.000000,14.040000,10
uKIdISuFeUU,hula hooping,46,56,46.000000,56.000000,19
verdK4pS44Y,hula hooping,11,21,11.000000,17.890224,19
wCIGk_s-blA,hula hooping,134,144,134.000000,144.000000,17
wEE-bppXAlA,hula hooping,23,33,23.000000,28.005005,9
wrN85CA16c0,hula hooping,7,17,7.000000,15.908909,15
zO-6g1r5fKQ,hula hooping,1,11,1.000000,10.976643,12
0FVWF1VBzlI,hula hooping,35,45,35.000000,44.976643,16
0ckGqSkH3aY,hula hooping,116,126,118.177626,123.301452,9
0un10iEUhG4,hula hooping,7,17,13.373040,14.974641,2
2ApXeNBE3vs,hula hooping,79,89,79.000000,81.563206,4
2ApXeNBE3vs,hula hooping,79,89,83.310847,84.475941,2
3gXWdURe2vQ,hula hooping,163,173,163.000000,173.000000,17
4G6s85l-STo,hula hooping,25,35,25.000000,35.000000,17
4OzguXrMqSY,hula hooping,12,22,12.000000,21.976643,2
6sTgq7dDSrQ,hula hooping,0,10,0.000000,10.000000,18
7M_NB8Oer5I,hula hooping,7,17,7.000000,17.000000,19
9HoWpPx7MIE,hula hooping,2,12,2.000000,4.166667,4
9RJafO-BWvg,hula hooping,264,274,269.791667,272.291667,4
-kXF9Tgjltc,hula hooping,54,64,54.000000,58.366667,6
AVsSyPj6Zy0,juggling soccer ball,26,36,29.966667,36.000000,10
Ar5CfcirqgY,juggling soccer ball,425,435,425.000000,435.000000,17
AzI-kMhRDz8,juggling soccer ball,218,228,219.716667,226.700000,13
BP5RQQI8CEg,juggling soccer ball,167,177,167.000000,172.701784,10
BP5RQQI8CEg,juggling soccer ball,167,177,173.795730,174.558178,2
BmPQg8-3P08,juggling soccer ball,0,10,1.366667,3.666667,3
BmPQg8-3P08,juggling soccer ball,0,10,4.333333,6.100000,2
CepI41kpYqM,juggling soccer ball,99,109,99.000000,108.943277,23
Dyo631J3jSo,juggling soccer ball,141,151,148.320000,150.720000,3
D8mXeYw2Yms,juggling soccer ball,6,16,6.000000,11.866667,11
EAG3YaK4sPs,juggling soccer ball,12,22,12.000000,21.976643,16
ErgWAKiq1ho,juggling soccer ball,30,40,30.000000,36.125000,12
ErgWAKiq1ho,juggling soccer ball,30,40,36.541667,40.000000,6
FZT-MzHMhd8,juggling soccer ball,12,22,12.000000,21.976643,13
F5Zfc2e78ZA,juggling soccer ball,3,13,3.000000,11.550000,13
GE6VK3ySAtI,juggling soccer ball,20,30,20.000000,21.067734,2
GE6VK3ySAtI,juggling soccer ball,20,30,21.835169,25.005005,5
GE6VK3ySAtI,juggling soccer ball,20,30,25.638972,29.442776,8
GUy6jFejIMo,juggling soccer ball,83,93,83.000000,93.000000,18
HAVLxBVitWU,juggling soccer ball,2,12,3.800000,8.133333,5
HMf8FWYBPIE,juggling soccer ball,17,27,20.937271,26.976643,8
HfId2NwUew8,juggling soccer ball,83,93,83.000000,87.500000,7
IEidzT4MEMk,juggling soccer ball,117,127,117.000000,127.000000,19
INE1G3CoLaU,juggling soccer ball,17,27,18.100000,22.300000,7
JLGwkUjoPsk,juggling soccer ball,27,37,27.000000,32.939273,3
JeErzYCgzZ8,juggling soccer ball,55,65,55.000000,64.968302,17
JoHKbd5YG80,juggling soccer ball,359,369,359.000000,368.968302,28
KH6P86revfc,juggling soccer ball,2,12,2.000000,9.974641,16
Kk6n29KqipA,juggling soccer ball,10,20,10.000000,13.603604,5
Kk6n29KqipA,juggling soccer ball,10,20,15.572239,19.976643,7
LeFgZotpFo0,juggling soccer ball,115,125,115.000000,124.976643,21
L8bee5aEgBA,juggling soccer ball,252,262,252.367034,261.976643,14
MCdcUkqGjy0,juggling soccer ball,15,25,23.920000,25.000000,2
MCdcUkqGjy0,juggling soccer ball,15,25,15.000000,22.800000,7
MgXequXumns,juggling soccer ball,90,100,90.000000,100.000000,17
MkVRQmJnYgk,juggling soccer ball,22,32,22.000000,32.000000,12
N7LH8RE2h-0,juggling soccer ball,2,12,3.200000,9.483334,10
ODTKYl_iaew,juggling soccer ball,3,13,3.000000,13.000000,14
O7L8dJTKvFc,juggling soccer ball,101,111,101.000000,111.000000,13
PMhTcQZgOvQ,juggling soccer ball,154,164,157.503504,158.904905,3
PMhTcQZgOvQ,juggling soccer ball,154,164,162.475142,163.843177,2
PM05EC64rlc,juggling soccer ball,14,24,14.000000,23.976643,15
QCtPL6ZQ9KY,juggling soccer ball,4,14,7.166667,9.666667,5
Qk14zu1uqiI,juggling soccer ball,8,18,8.000000,14.933333,9
SJIcljExpK4,juggling soccer ball,0,10,0.650000,8.583333,9
SfS9njrU-bQ,juggling soccer ball,29,39,30.300000,32.033333,3
SfS9njrU-bQ,juggling soccer ball,29,39,35.633333,39.000000,4
S2Rk68TY1qc,juggling soccer ball,57,67,57.000000,65.125000,14
TnfsFO-CDRg,juggling soccer ball,24,34,31.933333,34.000000,5
V3STr4plXGg,juggling soccer ball,232,242,232.000000,242.000000,25
WFpGoyuXBEg,juggling soccer ball,29,39,29.000000,34.216667,7
Wd_O0WkiMNE,juggling soccer ball,1,11,1.000000,5.337671,8
Wd_O0WkiMNE,juggling soccer ball,1,11,7.072739,8.691025,3
Xp3ruKdw2YI,juggling soccer ball,0,10,0.000000,9.976643,21
Zd6-xVxN2NU,juggling soccer ball,35,45,35.000000,45.000000,21
aL6AsKzzZFk,juggling soccer ball,18,28,18.000000,25.166667,5
a8fcsc9nm_E,juggling soccer ball,25,35,25.000000,35.000000,17
bH9cE46eZJY,juggling soccer ball,62,72,62.000000,70.089797,13
bQc2gc5osU4,juggling soccer ball,22,32,28.866667,32.000000,8
boPDd7EFXOU,juggling soccer ball,102,112,102.000000,107.440000,10
b4R0noPDR90,juggling soccer ball,100,110,100.083800,104.692790,2
cVCLApgzN58,juggling soccer ball,9,19,9.930975,12.657402,3
cjauSAPQSJ8,juggling soccer ball,16,26,20.204204,25.976643,10
c0xiBG-vZeA,juggling soccer ball,25,35,25.000000,34.943277,18
c68Z9cjgVsk,juggling soccer ball,284,294,284.000000,294.000000,19
dgNOYUKgjrY,juggling soccer ball,4,14,9.605605,12.191525,3
dmtxU26lF6E,juggling soccer ball,0,10,0.566667,10.000000,18
ejAWxJ1ZTg8,juggling soccer ball,89,99,89.000000,98.976643,14
en_HZhvSYk4,juggling soccer ball,4,14,4.000000,11.316667,9
fF-KmfrXfRw,juggling soccer ball,14,24,14.000000,24.000000,16
fjMUSqdb_5I,juggling soccer ball,16,26,16.000000,26.000000,14
gap1tQ4c438,juggling soccer ball,20,30,21.234568,25.588922,8
gap1tQ4c438,juggling soccer ball,20,30,28.308308,29.976643,3
glat68DgSso,juggling soccer ball,255,265,255.000000,264.976643,20
g89EYJr6NGY,juggling soccer ball,35,45,35.000000,39.466667,8
iv9nmHq0RgI,juggling soccer ball,319,329,319.000000,322.260000,8
i7oJv_otlH4,juggling soccer ball,5,15,5.000000,15.000000,22
jCiSc4NeWgk,juggling soccer ball,3,13,3.000000,6.866667,8
jc81gMxk7Us,juggling soccer ball,4,14,6.736069,8.237571,4
jc81gMxk7Us,juggling soccer ball,4,14,10.272940,13.976643,5
jjCWGg_JYp0,juggling soccer ball,31,41,31.000000,39.066666,8
kEyAKdsgdQ0,juggling soccer ball,18,28,18.000000,26.840000,13
ko7TLBFSpPk,juggling soccer ball,8,18,10.966667,12.533334,3
k8na6FbyPIw,juggling soccer ball,24,34,28.587921,33.968302,4
lHQef0d14tw,juggling soccer ball,3,13,5.819487,9.740074,4
lnNUc7DFCN8,juggling soccer ball,171,181,171.400400,180.976643,16
lrh5DsDjwyg,juggling soccer ball,17,27,17.000000,23.139473,6
lrh5DsDjwyg,juggling soccer ball,17,27,25.308308,26.976643,2
l6vyb8fkbTE,juggling soccer ball,58,68,63.100000,66.966667,6
l-xvnuY2cS0,juggling soccer ball,52,62,52.000000,62.000000,18
mSfUAcOwDu8,juggling soccer ball,8,18,10.400000,18.000000,11
mugge3L3wow,juggling soccer ball,73,83,73.000000,80.040374,8
m0nuFUfq7Fg,juggling soccer ball,18,28,21.303303,23.972639,4
nCIPXI2XyFU,juggling soccer ball,3,13,4.166667,13.000000,5
nIJ4q_zmQIY,juggling soccer ball,19,29,19.000000,21.133333,3
nk5k_jqwMgE,juggling soccer ball,10,20,15.566667,18.166667,4
oFB1BfnEyWw,juggling soccer ball,11,21,11.000000,19.633333,13
oIDXnbpHF-8,juggling soccer ball,7,17,7.000000,12.033333,8
oQd4f1priCk,juggling soccer ball,11,21,11.000000,15.566667,7
oQd4f1priCk,juggling soccer ball,11,21,18.866667,21.000000,4
oqjMc54RB9w,juggling soccer ball,110,120,110.000000,119.976643,28
o6VXqemdLg8,juggling soccer ball,181,191,181.000000,189.116667,12
o-cqzn47rss,juggling soccer ball,80,90,80.000000,81.966667,4
o-cqzn47rss,juggling soccer ball,80,90,85.833333,90.000000,9
pDJzsvU2gIs,juggling soccer ball,0,10,0.700701,6.639973,9
p9RbGJXZhiM,juggling soccer ball,94,104,94.000000,103.100000,16
qou9z2o8fm4,juggling soccer ball,7,17,7.000000,17.000000,10
qtTKtxoS1QE,juggling soccer ball,36,46,36.000000,42.280000,8
q5-cCIfKgD4,juggling soccer ball,75,85,75.000000,85.000000,7
rJquXk3DVmU,juggling soccer ball,6,16,6.000000,15.576243,21
rbngfUJgu8Y,juggling soccer ball,7,17,7.000000,16.964075,19
rhupd9tzSVA,juggling soccer ball,16,26,18.380000,26.000000,12
r-kcQEJq5Zc,juggling soccer ball,220,230,220.000000,230.000000,17
sAaOphUy0dQ,juggling soccer ball,329,339,331.545455,334.000000,3
sAaOphUy0dQ,juggling soccer ball,329,339,335.090909,336.545455,2
sVTUhon4yf8,juggling soccer ball,9,19,13.000000,19.000000,11
sc_NB30IuAs,juggling soccer ball,0,10,0.000000,10.000000,17
tfum65sMv5I,juggling soccer ball,40,50,40.000000,42.620000,3
tfum65sMv5I,juggling soccer ball,40,50,45.720000,47.680000,4
tgYo1OIi6ZQ,juggling soccer ball,3,13,7.666667,13.000000,2
t0lK6bvp12s,juggling soccer ball,117,127,117.000000,122.616666,10
t7ACNYMaZIc,juggling soccer ball,82,92,82.000000,87.585471,8
uDVd3cx4lws,juggling soccer ball,14,24,14.000000,18.804805,7
wZFYlQXfGC8,juggling soccer ball,295,305,295.000000,304.943277,11
yq5AwA7xLwE,juggling soccer ball,41,51,41.000000,44.403403,6
y42m8cMxlkk,juggling soccer ball,26,36,26.000000,29.687020,4
y42m8cMxlkk,juggling soccer ball,26,36,30.621288,32.239573,2
zBwBvHSHVr8,juggling soccer ball,10,20,10.000000,19.133333,15
zBwBvHSHVr8,kicking soccer ball,17,27,17.000000,26.133333,15
zqXV78KdzAo,juggling soccer ball,13,23,15.035369,17.104104,2
0Byb4qkFe6w,juggling soccer ball,81,91,81.000000,88.800000,13
0Z1uxgfM-5U,juggling soccer ball,41,51,48.750000,50.708333,3
0q0j95ANrms,juggling soccer ball,57,67,57.000000,66.951081,18
0x9C9vMtxD4,juggling soccer ball,127,137,127.000000,132.640000,14
1Ssb6RnzL-A,juggling soccer ball,1,11,1.600601,10.209209,13
1bGlqHFmlMM,juggling soccer ball,31,41,31.000000,41.000000,26
2OB9Z2SL3BE,juggling soccer ball,71,81,71.000000,75.000000,7
2guqkYeHlCA,juggling soccer ball,15,25,15.000000,20.800000,9
3R0KIDzX1SI,juggling soccer ball,54,64,54.000000,63.976643,18
3YuyLqskcc8,juggling soccer ball,17,27,17.000000,25.675342,13
32K6CeUzJvg,juggling soccer ball,48,58,48.000000,52.833334,6
4kDmPvYr6Mo,juggling soccer ball,77,87,77.000000,81.815962,7
4qEYlnS0kQA,juggling soccer ball,457,467,457.000000,466.976643,18
5ogPyRTZ21k,juggling soccer ball,46,56,46.000000,47.333333,3
5ymVYO4Al98,juggling soccer ball,121,131,121.000000,131.000000,19
6Cz3Fj8su_k,juggling soccer ball,230,240,230.000000,236.400000,10
6Cz3Fj8su_k,juggling soccer ball,230,240,237.866667,240.000000,4
6tIalN4k2Ro,juggling soccer ball,138,148,138.000000,146.266666,13
7Mr4eCaGaN8,juggling soccer ball,3,13,4.966667,5.900000,2
7j1d-VGkwYM,juggling soccer ball,172,182,175.937271,179.140474,6
7u7bZsPmsgs,juggling soccer ball,24,34,24.000000,33.974646,20
794nYWCgEOI,juggling soccer ball,348,358,348.000000,357.976643,21
8CECtLqmusQ,juggling soccer ball,12,22,12.000000,18.723390,11
8Q9pPZdicRo,juggling soccer ball,75,85,77.466667,82.066667,7
9VL8qqiTnOw,juggling soccer ball,33,43,33.000000,36.200000,5
9fydbnuFSxU,juggling soccer ball,191,201,191.000000,194.666667,6
9fydbnuFSxU,juggling soccer ball,191,201,195.200000,197.133333,4
9fydbnuFSxU,juggling soccer ball,191,201,197.666667,200.133333,4
-AvjZ4eRgRM,juggling soccer ball,52,62,57.866667,62.000000,4
-wqO1xq22BM,juggling soccer ball,1,11,2.933333,4.000000,2
_itUC68ovn4,juggling soccer ball,9,19,9.000000,17.074742,14
Aob-I6gP7Iw,jumping jacks,1,11,1.000000,4.770437,3
Aob-I6gP7Iw,jumping jacks,1,11,5.487821,10.042376,7
A9ABeh6UxIE,jumping jacks,0,10,0.000000,9.969133,11
BAq26zEd6SE,jumping jacks,31,41,31.000000,40.980000,6
BF5praFFDRE,jumping jacks,426,436,427.101101,435.943277,6
BHhGGt7hHng,jumping jacks,4,14,4.000000,13.941256,10
BNB_2OX8vcI,jumping jacks,15,25,15.000000,20.692308,5
BNB_2OX8vcI,jumping jacks,15,25,22.384615,25.000000,3
CIg4K8fphrw,jumping jacks,8,18,14.750000,18.000000,2
CqqZtbnCzTM,jumping jacks,8,18,8.000000,17.576243,11
DHbcofP3gkY,jumping jacks,2,12,8.766667,12.000000,4
DI6RmQHYduw,jumping jacks,0,10,0.000000,6.080000,6
Eamw0TjkYdY,jumping jacks,15,25,15.000000,25.000000,10
F5wAVXgKghc,jumping jacks,5,15,5.000000,15.000000,10
G5Uvda5mdVk,jumping jacks,0,10,0.700000,6.133333,5
G9i6nyErAgE,jumping jacks,278,288,278.000000,288.000000,20
HqDD2PHO03M,jumping jacks,12,22,12.000000,21.968302,8
Iq2V18wd8vM,jumping jacks,31,41,32.500000,38.000000,5
JAC2Ee3oZdU,jumping jacks,18,28,18.000000,22.333333,2
J3348QQ-V1w,jumping jacks,0,10,1.466667,10.000000,9
K0rLsoLy1Ak,jumping jacks,0,10,0.367034,5.372039,6
K9xEfrOwWo8,jumping jacks,19,29,19.000000,29.000000,11
LBAujoJIP84,jumping jacks,0,10,0.366667,6.233333,6
LhNmFoojJg8,jumping jacks,2,12,2.000000,11.943277,6
LqwloThYE7Y,jumping jacks,35,45,35.000000,44.926593,10
L1NI7gAnLE4,jumping jacks,0,10,0.000000,9.100000,5
MADJrHyo1t4,jumping jacks,0,10,0.000000,5.466667,6
M18u9iUgSvo,jumping jacks,10,20,17.833333,20.000000,2
N3W0u17tLXk,jumping jacks,310,320,310.000000,320.000000,12
OHCjElV7cqM,jumping jacks,29,39,29.933333,35.633333,6
P5ohYhxsYo8,jumping jacks,2,12,2.000000,11.976643,5
Q9nrtQsIwOQ,jumping jacks,11,21,12.900000,19.266667,3
RfW-KjOYXGE,jumping jacks,9,19,9.000000,18.968302,17
Ry2hr9Ff0Fs,jumping jacks,5,15,5.000000,14.966667,8
SW10CFQo2lg,jumping jacks,6,16,6.000000,9.870537,4
SdHws6i9CUk,jumping jacks,5,15,5.000000,14.794090,11
TQgGbpuT0yI,jumping jacks,18,28,20.202202,27.976643,8
TghHFaaZysg,jumping jacks,12,22,12.000000,21.920000,11
T5a2wjNvOaI,jumping jacks,28,38,28.000000,38.000000,12
UYbkejYOaII,jumping jacks,8,18,8.000000,12.800000,5
U3ZT2OunZbI,jumping jacks,0,10,0.000000,4.571238,4
WBotkxKIzps,jumping jacks,3,13,5.268936,8.939273,4
Xa5S4zyQQDA,jumping jacks,0,10,0.000000,7.173841,7
YhCca7NVWeg,jumping jacks,11,21,11.000000,12.768435,2
Zd8JopgebnI,jumping jacks,21,31,21.000000,30.976643,10
Zsdwn1oZLU0,jumping jacks,377,387,377.000000,381.571238,3
a0THvWEuNTQ,jumping jacks,0,10,0.000000,6.006006,6
c6ScBnbLCIs,jumping jacks,58,68,59.034483,67.379310,10
eJaEi7R9AR8,jumping jacks,11,21,11.000000,17.066667,7
fGoWWMmutoI,jumping jacks,0,10,0.000000,5.872539,6
f-lTLahgneY,jumping jacks,80,90,80.000000,89.976643,13
gO3-bEzizrs,jumping jacks,11,21,11.000000,14.303303,3
gO7VgD-sptY,jumping jacks,17,27,17.000000,20.737070,4
gO7VgD-sptY,jumping jacks,17,27,22.271939,26.976643,4
gj6KT4RLlPU,jumping jacks,173,183,173.000000,178.805806,7
hf721om62L8,jumping jacks,0,10,0.000000,6.072739,4
joJiwtgnt_U,jumping jacks,8,18,11.357143,17.571429,7
j5QeY7ZH5-8,jumping jacks,0,10,0.000000,6.473140,3
mdYOiPom9uA,jumping jacks,20,30,26.000000,29.280000,4
mmxHocYL1nY,jumping jacks,0,10,0.000000,5.872539,5
m7Hwkg-Pm3k,jumping jacks,2,12,2.000000,8.373040,7
nOq7_pG0Ee0,jumping jacks,4,14,4.000000,12.866667,4
niIEtKMytoE,jumping jacks,13,23,13.000000,16.595769,4
n1vV9GFxZYs,jumping jacks,0,10,0.000000,10.000000,7
oLifGBGxjtc,jumping jacks,0,10,0.000000,4.704705,5
orQ1fMhzlPs,jumping jacks,10,20,11.666667,20.000000,4
o6rViWIN5tw,jumping jacks,9,19,9.000000,18.976643,6
pORy8zC5g1M,jumping jacks,32,42,32.000000,41.957235,8
pvGYNB7pct0,jumping jacks,58,68,58.000000,67.943277,11
qOf1R4dmPbE,jumping jacks,17,27,22.240000,27.000000,6
qQWZNLuOdLw,jumping jacks,0,10,0.000000,9.209209,10
q27JCiQs6rc,jumping jacks,0,10,0.333667,5.672339,5
rDXDNSdTKjo,jumping jacks,10,20,10.000000,11.833333,2
r50WyKinMug,jumping jacks,56,66,59.600000,61.960000,2
smbqyi6PbMM,jumping jacks,26,36,26.000000,31.038372,6
sogf7E6HoQ8,jumping jacks,0,10,0.927536,5.449275,5
s4RscMfmi6Y,jumping jacks,84,94,84.000000,94.000000,12
tLzQcJKJZvA,jumping jacks,0,10,0.000000,9.166667,10
t3qaRuTIaGc,jumping jacks,9,19,11.335669,14.155155,4
ubP9lG6Xv-k,jumping jacks,0,10,0.000000,8.300000,9
ul4uH-0lIm0,jumping jacks,11,21,11.000000,13.235569,2
vdJvRNtFkBQ,jumping jacks,57,67,61.600000,67.000000,5
v-r4QHr9EPQ,jumping jacks,1,11,3.266667,9.933333,7
w-qqx2l30tY,jumping jacks,15,25,19.421088,23.633634,4
xGH01du4DDM,jumping jacks,158,168,158.000000,167.927421,12
xMOUh7lUano,jumping jacks,0,10,0.635753,9.576032,7
x5hsQkmVy6Q,jumping jacks,30,40,30.000000,34.900000,5
yMpW4AEvfww,jumping jacks,3,13,7.100000,12.466667,5
yMpW4AEvfww,jumping jacks,3,13,3.000000,5.966667,3
yROniuXQHEY,jumping jacks,45,55,45.000000,54.976643,11
y0M6vvhDds8,jumping jacks,25,35,26.251356,34.468591,7
0Dk6phmjQds,jumping jacks,0,10,2.200000,10.000000,7
1KvnF-2atZI,jumping jacks,6,16,6.800801,15.976643,10
18UcBRJKNIg,jumping jacks,28,38,28.000000,35.757758,8
2Ja9R7o4fC0,jumping jacks,6,16,6.000000,12.458333,7
2asmmHwvPzA,jumping jacks,7,17,7.000000,13.072739,6
2qW5XssWwxw,jumping jacks,14,24,14.000000,18.345355,6
3LhI0O6H6Oo,jumping jacks,0,10,0.533867,4.437771,4
38hmU_SwPnw,jumping jacks,0,10,0.000000,4.266667,7
4NtA-bAtky4,jumping jacks,0,10,4.166667,8.866667,5
4WmMcx53Zwo,jumping jacks,51,61,51.000000,60.109109,11
5JG7UB-uj2g,jumping jacks,0,10,0.300300,6.373040,5
5htwPbyi5GM,jumping jacks,0,10,0.000000,3.570237,3
5tg3lWCaljc,jumping jacks,27,37,31.704705,36.943277,5
51wgNkZ7j5w,jumping jacks,4,14,4.000000,11.474390,7
6kqIbN906ak,jumping jacks,4,14,8.304304,10.272940,2
69aAzRzPUfk,jumping jacks,49,59,49.000000,58.951699,11
7AIHwkuTzQE,jumping jacks,12,22,12.000000,21.320000,11
7M0PFzXmIjw,jumping jacks,0,10,0.000000,6.125000,6
7_ucWDLMAiE,jumping jacks,5,15,5.000000,11.100000,7
8FIYBNzTeL0,jumping jacks,0,10,0.291959,6.840174,7
8jK1UudSdNk,jumping jacks,1,11,1.000000,2.977363,2
